location,event,date,artist
Geneve,FETES DE GENEVE,2015-07-19,NIKKI HILL
Fribourg,LES GEORGES,2015-07-19,LES PETITS CHANTEURS A LA GUEULE DE BOIS
Zurich,LIVE AT SUNSET,2015-07-19,XAVIER NAIDOO
Verbier,VERBIER FESTIVAL,2015-07-19,DENIS MATSUEV
