location,event,date,artist
Fribourg,FESTIVAL INTERNATIONAL DE LA GUITARE A FRIBOURG,2014-10-11,CELIA ROMERO
Sion,JAZZCONTREBAND,2014-10-11,LEO TARDIN
Geneve,JAZZCONTREBAND,2014-10-11,DEJAN TERZIC
Carouge,JAZZCONTREBAND,2014-10-11,CHIC STREET MAN
Le Lignon,VERNIER SUR ROCK,2014-10-11,ANTHONY B
