location,event,date,artist
Cully,LAVAUX CLASSIQUE,2013-06-23,ENSEMBLE CONTEMPORAIN DU CONSERVATOIRE DE LAUSANNE
Cully,LAVAUX CLASSIQUE,2013-06-23,GERARD WYSS
Cully,LAVAUX CLASSIQUE,2013-06-23,QUATUOR TERPSYCORDES
