location,event,date,artist
Lausanne,BALELEC,2010-05-07,JOYEUX URBAINS
Thonex,LES RENCONTRES MUSICALES A THONEX,2010-05-07,UNCOMMONMENFROMMARS
Geneve,MAPPING FESTIVAL,2010-05-07,SKREAM
Vernier,VERNIER SUR ROCK,2010-05-07,LA RUDA
