location,event,date,artist
Geneve,FETES DE GENEVE,2015-07-27,MARC AYMON
Geneve,MUSIQUES EN ETE,2015-07-27,ROY HARGROVE
Verbier,VERBIER FESTIVAL,2015-07-27,VERBIER FESTIVAL ORCHESTRA / VFO
