location,event,date,artist
Moutier,KNOCKOUT,2006-07-08,SOLANGE LA FRANGE / LA PATRONNE
Montreux,MONTREUX JAZZ FESTIVAL,2006-07-08,CARLINHOS BROWN
Montreux,MONTREUX JAZZ FESTIVAL,2006-07-08,DJ QBERT
Montreux,MONTREUX JAZZ FESTIVAL,2006-07-08,HAROLD LOPEZ NUSSA
Lausanne,SWISS PRIDE,2006-07-08,THE ORGAN
