location,event,date,artist
Bern,GURTEN FESTIVAL BERN,2006-07-14,EDITORS
Montreux,MONTREUX JAZZ FESTIVAL,2006-07-14,IGGY POP
Montreux,MONTREUX JAZZ FESTIVAL,2006-07-14,THE STROKES
Montreux,MONTREUX JAZZ FESTIVAL,2006-07-14,DIEGO EL CIGALA
