location,event,date,artist
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2008-07-31,THE CHARLATANS
Verbier,VERBIER FESTIVAL,2008-07-31,DAVID GUERRIER
Geneve,VILLAGE TROPICAL,2008-07-31,RUMBA STEREO
