location,event,date,artist
Geneve,MUSIQUES EN ETE,2009-08-13,ORCHESTRE DE CHAMBRE DE GENEVE
Gampel,OPEN AIR DE GAMPEL,2009-08-13,STOCKITOWN
Avenches,ROCK OZ ARENES,2009-08-13,THE OFFSPRING
