location,event,date,artist
Thun,AM SCHLUSS,2011-07-30,CHURCHHILL
Lucerne,BLUE BALLS,2011-07-30,YODELICE
Lucerne,BLUE BALLS,2011-07-30,JAMIE LIDELL
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2011-07-30,GAETAN ROUSSEL
Verbier,VERBIER FESTIVAL,2011-07-30,JULIEN QUENTIN
Verbier,VERBIER FESTIVAL,2011-07-30,DENIS MASTSUEV
Verbier,VERBIER FESTIVAL,2011-07-30,RICHARD GALLIANO
