location,event,date,artist
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2015-07-28,EMILE PARISIEN
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2015-07-28,GANGBE BRASS BAND
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2015-07-28,MALCOLM BRAFF
Geneve,FETES DE GENEVE,2015-07-28,LES PETITS CHANTEURS A LA GUEULE DE BOIS
Geneve,MUSIQUES EN ETE,2015-07-28,STEPHAN GENZ
Verbier,VERBIER FESTIVAL,2015-07-28,KHATIA BUNIATISHVILI
