location,event,date,artist
Zurich,LIVE AT SUNSET,2008-07-10,AL JARREAU
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-10,TRAVIS
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-10,GOSSIP
