location,event,date,artist
Winterthur,AFRO - PFINGSTEN,2011-06-10,JULIAN MARLEY
La Chaux du Milieu,CORBAK,2011-06-10,MANU GALURE
Pully,FESTIVAL'ENTRE2,2011-06-10,YANN LAMBIEL
Montreux,MOTION OPENAIR,2011-06-10,HEADHUNTERZ
