location,event,date,artist
Zurich,LIVE AT SUNSET,2008-07-11,SEAL
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-11,TOWER OF POWER
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-11,RICHARD GALLIANO
Geneve,MUSIQUES EN ETE,2008-07-11,BEN'S BROTHER
