location,event,date,artist
Geneve,FETES DE GENEVE,2014-07-25,SWAMP TRAIN
Nyon,PALEO FESTIVAL,2014-07-25,THE PRODIGY
Verbier,VERBIER FESTIVAL,2014-07-25,JAMES VAUGHAN
Verbier,VERBIER FESTIVAL,2014-07-25,RAY CHEN
