location,event,date,artist
Geneve,FETES DE GENEVE,2014-07-23,MO KALAMITY
Nyon,PALEO FESTIVAL,2014-07-23,STROMAE
Verbier,VERBIER FESTIVAL,2014-07-23,MISCHA MAISKY
Verbier,VERBIER FESTIVAL,2014-07-23,EVGENY KISSIN
Verbier,VERBIER FESTIVAL,2014-07-23,RAY CHEN
