location,event,date,artist
Zurich,CHANSONS EN STOK,2010-09-25,COUP D'MARRON
Delemont,NOTES D'EQUINOXE,2010-09-25,ENSEMBLE BADAKHSHAN
Delemont,NOTES D'EQUINOXE,2010-09-25,TANGO SENSATIONS
Delemont,NOTES D'EQUINOXE,2010-09-25,ERIK MARCHAND
Delemont,NOTES D'EQUINOXE,2010-09-25,DEHAI LIU
Delemont,NOTES D'EQUINOXE,2010-09-25,SIVAN PERWER
