location,event,date,artist
Emosson,COSMOJAZZ FESTIVAL,2016-07-24,JEREMY HABABOU
Nyon,PALEO FESTIVAL,2016-07-24,MICHEL POLNAREFF
Verbier,VERBIER FESTIVAL,2016-07-24,DANIIL TRIFONOV
