location,event,date,artist
Lausanne,JAZZ ONZE +,2008-10-31,DIANNE REEVES
Divonne Les Bains,TRANSVOISINES,2008-10-31,BURIDANE
Carouge,TRANSVOISINES,2008-10-31,MOSQUITO
