location,event,date,artist
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-18,GIANNA NANNINI
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-18,WU TANG CLAN
Geneve,MUSIQUES EN ETE,2007-07-18,FANGA
