location,event,date,artist
Saint Claude,JAZZCONTREBAND,2016-10-22,DASHUR
Geneve,JAZZCONTREBAND,2016-10-22,KIT DOWNES TRIO
Carouge,JAZZCONTREBAND,2016-10-22,GAUTHIER TOUX
Annemasse,JAZZCONTREBAND,2016-10-22,LOIC LANTOINE
