location,event,date,artist
Geneve,FETES DE GENEVE,2012-08-05,GORA
Geneve,FETES DE GENEVE,2012-08-05,EARTH WIND & FIRE EXPERIENCE FEATURING AL MCKAY
Pregny,PREGNY ALP FESTIVAL,2012-08-05,LA FANFARE DES JOYEUX RETRAITES
Puplinge,PUPLINGE CLASSIQUE - YVOIRE CLASSIQUE,2012-08-05,CLAIRE HUANGCI
Porrentruy,ROCK AIR PORRENTRUY,2012-08-05,GIRLS IN THE KITCHEN
Avenches,ROCK OZ ARENES,2012-08-05,VOULZY & SOUCHON
Verbier,VERBIER FESTIVAL,2012-08-05,VERBIER FESTIVAL ORCHESTRA / VFO
