location,event,date,artist
Thun,AM SCHLUSS,2013-08-01,STILLER HAS
Geneve,FETES DE GENEVE,2013-08-01,DJ RAPHY
Geneve,FETES DE GENEVE,2013-08-01,SELAH SUE
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2013-08-01,THE RAVENERS
Verbier,VERBIER FESTIVAL,2013-08-01,LEONIDAS KAVAKOS
Verbier,VERBIER FESTIVAL,2013-08-01,VERBIER FESTIVAL ORCHESTRA / VFO
Verbier,VERBIER FESTIVAL,2013-08-01,JANINE JANSEN
