location,event,date,artist
Nyon,LES HIVERNALES A NYON,2011-02-10,BOY
Nyon,LES HIVERNALES A NYON,2011-02-10,THE DEADLINE EXPERIENCE
Nyon,LES HIVERNALES A NYON,2011-02-10,THE CRAGS
