location,event,date,artist
Lausanne,FESTIVAL DE GUITARE A LAUSANNE,2010-05-08,PABLO MARQUEZ
Thonex,LES RENCONTRES MUSICALES A THONEX,2010-05-08,DAKOTA BARTENDERS
Geneve,MAPPING FESTIVAL,2010-05-08,JAMIE FANATIC
Geneve,MAPPING FESTIVAL,2010-05-08,DACHSUND
Bale (Basel),SONIC,2010-05-08,BLACKMAIL
Vernier,VERNIER SUR ROCK,2010-05-08,NAIVE NEW BEATERS
