location,event,date,artist
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-07,MOTORHEAD
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-07,"THE GOOD, THE BAD AND THE QUEEN"
