location,event,date,artist
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2010-08-22,MAURO LO CONTE
Gampel,OPEN AIR DE GAMPEL,2010-08-22,CHICA TORPEDO
