location,event,date,artist
Montreux,MONTREUX JAZZ FESTIVAL,2012-07-02,ALANIS MORISSETTE
Geneve,MUSIQUES EN ETE,2012-07-02,SEIJI OZAWA
Geneve,MUSIQUES EN ETE,2012-07-02,TAKE 6
