location,event,date,artist
Geneve,FESTIVAL DE JAZZ DE L'AMR,2016-03-20,MARCOS JIMENEZ
Leysin,WORLDWIDE FESTIVAL LEYSIN,2016-03-20,GILLES PETERSON
