location,event,date,artist
Geneve,FETES DE GENEVE,2012-08-10,FULGUROFUNK
Geneve,FETES DE GENEVE,2012-08-10,MEDI
Geneve,MUSIQUES EN ETE,2012-08-10,SOCALLED
Yvoire,PUPLINGE CLASSIQUE - YVOIRE CLASSIQUE,2012-08-10,FRANCOISE CHOVEAUX
