location,event,date,artist
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2009-08-01,RUSSKAJA
Verbier,VERBIER FESTIVAL,2009-08-01,YUJA WANG
Verbier,VERBIER FESTIVAL,2009-08-01,JULIAN RACHLIN
Verbier,VERBIER FESTIVAL,2009-08-01,LEONIDAS KAVAKOS
