location,event,date,artist
Geneve,MUSIQUES EN ETE,2010-08-12,SOPHIE GRAF
Le Locle,ROCK ALTITUDE,2010-08-12,CHARLOU NADA
Avenches,ROCK OZ ARENES,2010-08-12,PLACEBO
