location,event,date,artist
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2009-08-14,JAMMINGROOVE
Geneve,MUSIQUES EN ETE,2009-08-14,GLEN OF GUINNESS
Gampel,OPEN AIR DE GAMPEL,2009-08-14,DS PERSONAL
Avenches,ROCK OZ ARENES,2009-08-14,DJ LAURENT WOLF
