location,event,date,artist
Lausanne,IMPETUS FESTIVAL SUISSE,2012-04-28,SCOTT KELLY
Lausanne,IMPETUS FESTIVAL SUISSE,2012-04-28,GODFLESH
Bale (Basel),JAZZFESTIVAL BASEL,2012-04-28,ROBERTO FONSECA
Bale (Basel),SONIC,2012-04-28,BLACKMAIL
