location,event,date,artist
Lucerne,BLUE BALLS,2007-07-21,DAVID GRAY
Lucerne,BLUE BALLS,2007-07-21,STARSAILOR
Bern,GURTEN FESTIVAL BERN,2007-07-21,SEVEN
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-21,JIMMY CLIFF
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-21,LAURENT GARNIER
