location,event,date,artist
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2013-08-02,JULIAN SARTORIUS
Geneve,FETES DE GENEVE,2013-08-02,WIND OF CHANGE
Geneve,FETES DE GENEVE,2013-08-02,CARL WYATT
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2013-08-02,GAROU
Geneve,MUSIQUES EN ETE,2013-08-02,ERIK TRUFFAZ
Puplinge,PUPLINGE CLASSIQUE - YVOIRE CLASSIQUE,2013-08-02,VAHAN MARDIROSSIAN
Verbier,VERBIER FESTIVAL,2013-08-02,QUATUOR EBENE
Verbier,VERBIER FESTIVAL,2013-08-02,MONTY ALEXANDER
Verbier,VERBIER FESTIVAL,2013-08-02,MAXIM VENGEROV
