location,event,date,artist
Zurich,LIVE AT SUNSET,2008-07-16,DIANA KRALL
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-16,LENNY KRAVITZ
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-16,THE NATIONAL
Geneve,MUSIQUES EN ETE,2008-07-16,FRERES GUISSE
