location,event,date,artist
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2016-08-06,SYSTEMA SOLAR
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2016-08-06,MARK LANEGAN
Avenches,ROCK OZ ARENES,2016-08-06,LIMP BIZKIT
Verbier,VERBIER FESTIVAL,2016-08-06,VERBIER FESTIVAL CHAMBER ORCHESTRA / VFCO
