location,event,date,artist
Avully,GENA FESTIVAL,2015-07-03,CAULIFLOWER
Zurich,LIVE AT SUNSET,2015-07-03,GIANNA NANNINI
Montreux,MONTREUX JAZZ FESTIVAL,2015-07-03,JOHN LEGEND
Montreux,MONTREUX JAZZ FESTIVAL,2015-07-03,SOAK
Montreux,MONTREUX JAZZ FESTIVAL,2015-07-03,IBEYI
Montreux,MONTREUX JAZZ FESTIVAL,2015-07-03,YARON HERMAN
Geneve,MUSIQUES EN ETE,2015-07-03,AZIZ SAHMAOUI
