location,event,date,artist
Fribourg,BELLUARD BOLLWERK INTERNATIONAL,2009-07-04,CHROME HOOF
Avully,GENA FESTIVAL,2009-07-04,MARIE CHERRIER
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-04,STEELY DAN
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-04,BLACK MILK
