location,event,date,artist
Meyrin,JAZZCONTREBAND,2010-10-16,ONJ / ORCHESTRE NATIONAL DE JAZZ
Evian Les Bains,JAZZCONTREBAND,2010-10-16,MOLLY JOHNSON
Geneve,JAZZCONTREBAND,2010-10-16,JOURNAL INTIME
Carouge,JAZZCONTREBAND,2010-10-16,LES MONSTROPLANTES
Vevey,ROCK N ORGE,2010-10-16,EL BIANCHI
