location,event,date,artist
Lucerne,BLUE BALLS,2009-07-21,SKYWARDS
Lucerne,BLUE BALLS,2009-07-21,MELODY GARDOT
Lucerne,BLUE BALLS,2009-07-21,HURLEY AND THE BLUE DOTS
Geneve,MUSIQUES EN ETE,2009-07-21,DAVID FRAY
Nyon,PALEO FESTIVAL,2009-07-21,PLACEBO
Verbier,VERBIER FESTIVAL,2009-07-21,VADIM REPIN
Verbier,VERBIER FESTIVAL,2009-07-21,KIRILL TROUSSOV
Verbier,VERBIER FESTIVAL,2009-07-21,MARIE ELISABETH HECKER
