location,event,date,artist
Geneve,FESTIVAL DE JAZZ DE L'AMR,2015-03-29,ANDERS JORMIN
Leysin,WORLDWIDE FESTIVAL LEYSIN,2015-03-29,MATTHEW HALSALL
