location,event,date,artist
Motiers,HORS TRIBU,2007-08-04,KAZAK
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2007-08-04,THE INFADELS
Porrentruy,ROCK AIR PORRENTRUY,2007-08-04,NORD
Geneve,VILLAGE TROPICAL,2007-08-04,RODRY GO
