location,event,date,artist
Geneve,FETES DE GENEVE,2014-07-24,DYPINGOOS
Nyon,PALEO FESTIVAL,2014-07-24,ELTON JOHN
Verbier,VERBIER FESTIVAL,2014-07-24,RAY CHEN
Verbier,VERBIER FESTIVAL,2014-07-24,VERBIER FESTIVAL ORCHESTRA / VFO
Verbier,VERBIER FESTIVAL,2014-07-24,LAWRENCE POWER
