location,event,date,artist
Lugano,LUGANO ESTIVAL JAZZ,2013-07-04,GINO PAOLI
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-04,LEONARD COHEN
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-04,LIANNE LA HAVAS
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-04,MELODY'S ECHO CHAMBER
Locarno,MOON AND STARS,2013-07-04,ZZ TOP
Geneve,MUSIQUES EN ETE,2013-07-04,ORCHESTRE DE LA SUISSE ROMANDE
