location,event,date,artist
Nyon,LES HIVERNALES A NYON,2015-02-26,THE RAMBLING WHEELS
Nyon,LES HIVERNALES A NYON,2015-02-26,THE KREEKS
Nyon,LES HIVERNALES A NYON,2015-02-26,LADY BAZAAR
