location,event,date,artist
Motiers,HORS TRIBU,2007-08-03,LES LEGROUP
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2007-08-03,JULIEN CLERC
Porrentruy,ROCK AIR PORRENTRUY,2007-08-03,UNCOMMONMENFROMMARS
