location,event,date,artist
Geneve,FESTIVAL DE JAZZ DE L'AMR,2009-04-23,UNIT
Bale (Basel),JAZZFESTIVAL BASEL,2009-04-23,JAN LUNDGREN
Villeurbanne,ZIKEMO,2009-04-23,SIDILARSEN
