location,event,date,artist
Fribourg,BELLUARD BOLLWERK INTERNATIONAL,2010-07-03,REGGIE WATTS
Geneve,JAZZ ESTIVAL - MUSIQUE EN ETE,2010-07-03,KIP HANRAHAN
Lugano,LUGANO ESTIVAL JAZZ,2010-07-03,KIP HANRAHAN
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-03,WILLY MASON
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-03,THE DEAD WEATHER
