location,event,date,artist
Geneve,MUSIQUES EN ETE,2015-08-12,ALPHEUS
Le Locle,ROCK ALTITUDE,2015-08-12,THE DILLINGER ESCAPE PLAN
Avenches,ROCK OZ ARENES,2015-08-12,FLORENT PAGNY
