location,event,date,artist
Motiers,HORS TRIBU,2007-08-02,I SKARBONARI
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2007-08-02,RIKE
Porrentruy,ROCK AIR PORRENTRUY,2007-08-02,ALYSS
Geneve,VILLAGE TROPICAL,2007-08-02,JOSE ALBERTO EL CANARIO
