location,event,date,artist
Lucerne,BLUE BALLS,2010-07-25,JAMES MORRISON
Zurich,LIVE AT SUNSET,2010-07-25,MARIA MENA
Nyon,PALEO FESTIVAL,2010-07-25,INDOCHINE
Verbier,VERBIER FESTIVAL,2010-07-25,ILYA GRINGOLTS
Verbier,VERBIER FESTIVAL,2010-07-25,KIRILL TROUSSOV
Verbier,VERBIER FESTIVAL,2010-07-25,VERBIER FESTIVAL ORCHESTRA / VFO
Verbier,VERBIER FESTIVAL,2010-07-25,NIKOLAI LUGANSKY
Verbier,VERBIER FESTIVAL,2010-07-25,ELISABETH LEONSKAJA
