location,event,date,artist
Lausanne,FESTIVAL BACH DE LAUSANNE,2016-11-26,PATRICK MONTAN MISSIRLIAN
Geneve,FESTIVAL COULEUR CAFE GENEVE,2016-11-26,MANU DIBANGO
Nyon,NYON'S ON FIRE,2016-11-26,RISE OF THE NORTHSTAR
