location,event,date,artist
Yverdon Les Bains,ANTIDOTE FESTIVAL,2014-08-16,77 BOMBAY STREET
Chenes Bougeries,BIMBADABOUM FESTIVAL,2014-08-16,KEEN V
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2014-08-16,AL CAMPBELL
Hermance,JAZZ SUR LA PLAGE,2014-08-16,ELINA DUNI
Le Locle,ROCK ALTITUDE,2014-08-16,MORCHEEBA
Avenches,ROCK OZ ARENES,2014-08-16,THE ASTEROIDS GALAXY TOUR
