location,event,date,artist
Neuchatel,FESTI NEUCH,2013-06-01,STEPHAN EICHER
Fribourg,FESTIVAL INTERNATIONAL DU LIED,2013-06-01,FLORIAN BOESCH
Carouge,LOKOS,2013-06-01,OVERDRIVE
Sierre,SISMICS FESTIVAL,2013-06-01,EMILIE VUISSOZ AKA SORCIERE BLANCHE
