location,event,date,artist
Winterthur,AFRO - PFINGSTEN,2014-06-08,THE GARIFUNA COLLECTIVE
Winterthur,AFRO - PFINGSTEN,2014-06-08,LINDIGO
Crissier,BLUES RULES CRISSIER,2014-06-08,LEO DECOUVRE LE BLUES
Pully,PULLY A L'HEURE DU QUEBEC,2014-06-08,CLAUD MICHAUD
Pully,PULLY A L'HEURE DU QUEBEC,2014-06-08,ANDRE PHILIPPE GAGNON
