location,event,date,artist
Bern,GURTEN FESTIVAL BERN,2011-07-15,ROYAL REPUBLIC
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-15,AFRIKA BAMBAATAA
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-15,LIZA MINNELLI
Geneve,MUSIQUES EN ETE,2011-07-15,LOS GUASONEROS DE GUANTANAMO
Verbier,VERBIER FESTIVAL,2011-07-15,AMATEUR CHAMBER MUSIC WEEK
Verbier,VERBIER FESTIVAL,2011-07-15,VERBIER FESTIVAL ORCHESTRA / VFO
