location,event,date,artist
Fribourg,FESTIVAL INTERNATIONAL DU LIED,2016-08-05,ERIN MORLEY
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2016-08-05,MARK LANEGAN
Avenches,ROCK OZ ARENES,2016-08-05,DJ SNAKE
Verbier,VERBIER FESTIVAL,2016-08-05,GIPSY KINGS
