location,event,date,artist
Lausanne,FESTIVAL DE LA CITE A LAUSANNE,2010-07-11,RETROTUBES
Lausanne,FESTIVAL DE LA CITE A LAUSANNE,2010-07-11,L'HISTOIRE DE BABAR
Lausanne,FESTIVAL DE LA CITE A LAUSANNE,2010-07-11,SCARLATTI
Lausanne,FESTIVAL DE LA CITE A LAUSANNE,2010-07-11,LULUXPO
Lausanne,FESTIVAL DE LA CITE A LAUSANNE,2010-07-11,QUATUOR TERPSYCORDES
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-11,KEITH JARRETT
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-11,GIL SCOTT HERON
