location,event,date,artist
Cully,LAVAUX CLASSIQUE,2009-06-19,BERTRAND CHAMAYOU
Cully,LAVAUX CLASSIQUE,2009-06-19,CHLOE LEVY
Verbier,VERBIER FESTIVAL,2009-06-19,KENNETH BOWEN
Geneve,VILLAGE TROPICAL,2009-06-19,RUMBA STEREO
