location,event,date,artist
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2007-08-01,GLASNOST
Geneve,MUSIQUES EN ETE,2007-08-01,AMSTERDAM KLEZMER BAND (AKB)
