location,event,date,artist
Pully,PULLY A L'HEURE DU QUEBEC,2008-06-04,DAMIEN ROBITAILLE
Paudex,PULLY A L'HEURE DU QUEBEC,2008-06-04,SUROIT
Pully,PULLY A L'HEURE DU QUEBEC,2008-06-04,CAROLINE D'ETE
