location,event,date,artist
Lausanne,HOLY GROOVE FESTIVAL,2016-10-06,KIND & KINKY ZOO
Chamonix Mont Blanc,JAZZCONTREBAND,2016-10-06,ZATAR
Marcellaz,JAZZCONTREBAND,2016-10-06,WEJAZZ
Carouge,JAZZCONTREBAND,2016-10-06,MATTHIEU LLODRA
